사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1168100284,6,20210910,비즈니스포스트,202109,"충청은행 퇴출 아픈 기억 한화그룹, 충청권 지방은행 설립 참여할까",한화그룹이 충청권 지방은행 설립에 참여할까   한화그룹은 과거 충청은행 대주주였으나 부실로 퇴출됐다. 지역 맹주 대기업으로서 20여 년 만에 부활을 추진하는 충청권 지방은행에 또 ,,,I,20221114,,
1168100284,7,20210910,뉴시스,202109,대전 KIA한화전서 심판 부상으로 대기심 투입,"서울뉴시스김진아 기자  29일 오후 서울 송파구 잠실야구장에서 열린 2018 KBO 리그 두산 베어스와 SK 와이번스의 경기, 3회 후 권영철 심판이 우천으로 인한 노게임을 선언하",,,I,20221114,,
1168100284,8,20210910,FETV,202109,한화생명 디지털 기업으로 불러주세요,FETV홍의현 기자 한화생명이 디지털 기업으로의 변신에 속도를 더하고 있다. 한화생명은 이달 초 인사조직개편 개편을 통해 전략부문장과 최고디지털전략책임자CDSO를 겸임하던 김동원 ,,,I,20221114,,
1168100284,9,20210910,더팩트,202109,"한화시스템, 400억 규모 흥국생명 시스템 구축 우선협상자로 선정",한화시스템 LG CNS 제치고 우선협 선정기술적 우위 인정받아더팩트이성락 기자 한화시스템은 자사 ICT정보통신기술 부문이 400억 원 규모하드웨어소프트웨어 제외 흥국생명보험 차세대,,,I,20221114,,
1168100284,10,20210910,이투데이,202109,"마지막 티켓을 잡아라농심vs한화생명, 롤드컵 선발전 격돌",농심 레드포스와 한화생명 e스포츠가 롤드컵 마지막 출전권을 두고 격돌한다.두 팀은 1일 오후 서울 종로 롤파크에서 열리는 2021 롤드컵 선발전 2라운드에서 대결을 펼친다. 앞서 ,,,I,20221114,,
1168100284,11,20210910,비즈니스포스트,202109,"한화생명, 보험대리점 자회사 한화라이프랩에 210억 더 출자 결의",한화생명이 자회사 한화라이프랩에 210억 원을 추가로 출자한다.한화생명은 3일 이사회을 열고 한화라이프랩 유상증자에 참여해 210억 원을 출자하기로 의결했다. 출자일자는 16일이다,,,I,20221114,,
1168100284,12,20210910,뉴시스,202108,"동해바다 보며 일한다...한화생명, 양양에 원격근무지 도입",서울뉴시스 한화생명 직원들이 강원도 양양의 브리드 호텔에 마련된 원격근무지Remote Workplace를 활용해 근무하고 있다. 사진한화생명 제공 2021.08.26. photon,,,I,20221114,,
1168100284,13,20210910,비즈니스포스트,202109,"오늘Who 한화생명 미래경영위 신설, 여승주 금융 컨트롤타워 강화",여승주 한화생명 대표이사 사장이 신사업을 육성하는 데 더욱 힘을 쏟기로 했다.한화생명을 단순히 보험회사가 아니라 시장을 선도하는 디지털 금융사로 탈바꿈하는 데 박차를 가할 것으로 ,,,I,20221114,,
1168100284,14,20210910,MBN,202108,한화생명 양양서 원격 근무지 제도 운영,Play Video한화생명이 직원의 창의적 아이디어를 촉진하기 위해 원격 근무지 제도를 도입했습니다.새로 도입한 리모트 워크플레이스는 본사 63빌딩 등 현재 일터를 벗어나 색다른 ,,,I,20221114,,
1168100284,15,20210910,포쓰저널,202108,브리핑 한화생명동양생명DB손보," 한화생명, 리모트 워크플레이스 도입한화생명은 리모트 워크플레이스원격근무지를 도입했다고 26일 밝혔다. 한화생명은 리모트 워크플레이스 도입으로 임직원들이 휴양지에서 일하는 자극을 ",,,I,20221114,,
1168100284,16,20210910,테크M,202109,"결정적e장면 한화생명, 지옥같은 여름에서 탈출하다","사람의 운명과 승부의 세계는 알 수 없는 것 같습니다. 좋은 일만 있다가도 갑작스럽게 나쁜 일이 다가오기도 하고, 나쁜 일들만 몰려오는 것 같지만 또 갑작스럽게 행운이 찾아오기도 ",,,I,20221114,,
1168100284,17,20210910,뉴시스,202108,한 달 빨라진 한화 사장단 인사철저한 능력 위주,"서울뉴시스왼쪽부터 한화건설 최광호 대표이사, 한화종합화학 김희철 대표이사사장, 한화솔루션큐셀부문 이구영 대표이사사장, 한화시스템 어성철 대표이사사장 승진, 한화솔루션케미칼부문 남이",,,I,20221114,,
1168100284,18,20210910,서울파이낸스,202109,"한화생명, 디지털신사업경쟁력 강화 위한 조직개편",서울파이낸스 우승민 기자 한화생명은 기존 보험비즈니스를 기반으로 지속 성장 가능한 신사업 발굴실행을 위해 조직개편을 단행했다고 1일 밝혔다.포화상태에 이르고 있는 기존 보험업 중심,,,I,20221114,,
1168100284,19,20210910,뉴스웨이,202109,"한화생명, 보험신사업전략 3부문으로 조직개편 단행",한화생명이 새로운 비전과 전략 수립을 위해 조직개편을 단행하고 신사업 조기 투자를 진행하기로 했다.한화생명은 크게 보험신사업전략 부문 등 3개 조직으로 개편했다고 1일 밝혔다. 아,,,I,20221114,,
1168100284,20,20210910,디지털타임스,202109,"한화시스템, 400억 흥국생명 차세대 프로젝트 수주",한화시스템대표 어성철 ICT 부문이 400억원 규모의 흥국생명보험 차세대 시스템 구축사업 우선협상대상자로 선정됐다고 7일 밝혔다.보험금융 환경의 디지털 전환과 다양한 고객 요구에 ,,,I,20221114,,
1168100284,21,20210910,뉴스1,202108,한달간 동해바다보며 일하기한화생명 새로운 근무형태 도입,한화생명 직원들이 강원도 양양의 브리드 호텔에 마련된 Remote Workplace를 활용해 근무하고 있다. 뉴스1한화생명은 본사가 아닌 새로운 곳에서 일하는 리모트 워크플레이스원,,,I,20221114,,
1168100284,22,20210910,포쓰저널,202109,"한화생명, 조직개편 단행대표이사 직할 미래경영위원회 신설",포쓰저널오슬기 기자 한화생명이 디지털 신산업 발굴추진 역량 강화에 초점을 둔 조직개편을 단행했다고 1일 밝혔다.이번 조직개편은 포화상태인 기존 보험업 중심의 사업구조를 넘어서 중장,,,I,20221114,,
1168100284,23,20210910,뉴스락,202109,"한화생명, 지속가능한 발전 위해 조직개편 단행...디지털신사업경쟁력 강화...",뉴스락 한화생명이 지속 성장 가능한 신사업 실행 및 발굴을 위해 조직개편을 단행했다고 1일 밝혔다.이번 조직개편은 포화상태에 이르고 있는 기존 보험업 중심의 사업구조를 넘어서 금융,,,I,20221114,,
1168100284,24,20210910,비지니스코리아,202109,"한화생명, 디지털, 신사업경쟁력 강화 위한 조직개편",비지니스코리아정석이 기자 한화생명이 9월 1일자로 기존 보험비즈니스를 기반으로 지속 성장 가능한 신사업 발굴 및 실행을 위해 조직개편을 단행했다. 이번 조직개편은 포화상태에 이르고,,,I,20221114,,
1168100284,25,20210910,아시아경제,202108,한화생명 직원들 동해안 호텔에서 근무원격근무제도 도입,아시아경제 오현길 기자 한화생명은 직원들이 본사인 63빌딩이 아닌 곳에서 일하며 창의적인 아이디어를 도출할 수 있도록 돕는 원격근무지 제도를 도입했다고 26일 밝혔다.현재 강원도 ,,,I,20221114,,
1168100284,26,20210910,이투데이,202109,"공시 한화생명, 한화라이프랩에 210억 규모 출자",한화생명은 오는 16일 계열사인 한화라이프랩에 210억 원 규모의 기명식 보통주 출자를 결정했다고 3일 공시했다.회사 측은 유상증자 참여 목적으로 출자한다고 밝혔다. 이번 출자를 ,,,I,20221114,,
1168100284,27,20210910,아시아경제,202109,"한화생명, 210억 규모 한화라이프랩 지분 취득 결정","아시아경제 박지환 기자 한화생명은 3일 계열사 한화라이프랩에 대한 210억원 규모의 지분 취득을 결정했다고 공시했다.경제를 보는 눈, 세계를 보는 창 아시아경제www.asiae.c",,,I,20221114,,
1168100284,28,20210910,디지털타임스,202108,동해 보며 원격근무 한화생명 업무 혁신,한화생명 직원들이 강원도 양양의 브리드 호텔에 마련된 Remote Workplace를 활용해 근무하고 있다. 한화생명 제공한화생명이 본사인 63빌딩이 아닌 새로운 곳에서 일하며 창,,,I,20221114,,
1168100284,29,20210910,테크M,202109,"롤드컵 선발전 한화생명, 롤드컵행 비행기 예약 완료...농심 완파","한화생명e스포츠한화생명이 1일 열린 2021 리그 오브 레전드 월드 챔피언십롤드컵 선발전에서 농심 레드포스농심을 3대0으로 제압, 마지막 한장 남은 롤드컵 티켓을 확보했습니다. 한",,,I,20221114,,
1168100284,30,20210910,에너지경제,202108,"한화생명, Remote Workplace 도입...63빌딩 벗어나 휴양지서 근무",한화생명 직원이 강원도 양양의 브리드 호텔에 마련된 Remote Workplace를 활용해 근무하고 있다.에너지경제신문 김건우 기자 한화생명은 본사인 63빌딩이 아닌 새로운 곳에서,,,I,20221114,,
1168100284,31,20210910,비지니스코리아,202109,"한화시스템, 흥국생명 차세대 시스템 구축 우선협상 선정",비지니스코리아정민희 기자 한화시스템 ICT 부문이 400억 규모하드웨어소프트웨어 제외 흥국생명보험 차세대 시스템 구축사업의 우선협상대상자로 선정됐다고 7일 밝혔다. 흥국생명이 보험,,,I,20221114,,
1168100284,32,20210910,데이터넷,202109,"한화시스템, 400억 규모 흥국생명 차세대 시스템 구축 우선협상대상자 선정",데이터넷 한화시스템대표 어성철은 ICT 부문이 400억원 규모하드웨어소프트웨어 제외 흥국생명보험 차세대 시스템 구축사업의 우선협상대상자로 선정됐다고 7일 밝혔다.흥국생명이 보험금융,,,I,20221114,,
1168100284,33,20210910,FETV,202108,"한화생명, 원격근무지 도입 ",FETV서윤화 기자 한화생명은 직원들이 본사인 서울 여의도 63빌딩이 아닌 곳에서 일하며 창의적인 아이디어를 도출할 수 있도록 돕는 원격근무지Remote Workplace를 도입했,,,I,20221114,,
1168100284,34,20210910,라이센스뉴스,202108,서핑의 성지 강원도 양양에서 근무하는 한화생명 직원들,라이센스뉴스 정재혁 기자 한화생명이 본사인 63빌딩이 아닌 새로운 곳에서 일하며 창의적인 아이디어를 도출할 수 있도록 돕는 Remote Workplace원격근무지 제도를 도입했다고,,,I,20221114,,
1168100284,35,20210910,테크M,202108,"롤드컵 선발전 한화생명, 리브의 낭만 시즌 종결시키고 2라운드 진출",한화생명e스포츠한화생명가 리브 샌드박스리브를 3대1로 제압하고 2021 리그 오브 레전드 월드 챔피언십롤드컵 진출전 1라운드에서 승리했습니다. 한화생명은 9월 1일 롤드컵 선발전 ,,,I,20221114,,
1168100284,36,20210910,팍스넷뉴스,202108,"한화, 두나무 자회사 투자 확대블록체인 사업 본격화","팍스넷뉴스 김진배 기자 한화그룹 주력 계열사인 한화시스템이 블록체인 사업을 본격화하고 있다. 한화시스템은 블록체인 기업에 대한 지분투자를 늘리고, 한화생명이 운영하던 블록체인 기업",,,I,20221114,,
1168100284,37,20210910,이투데이,202108,"한화자산운용, 한화투자증권 지분 46 확보최대주주 올라",한화자산운용이 한화투자증권의 단독 경영권을 확보했다.한화자산운용은 한화투자증권의 단독 경영권을 확보하기 위해 한화그룹의 비금융 계열사가 보유한 한화투자증권의 지분 26.465676,,,I,20221114,,
1168100284,38,20210910,팍스넷뉴스,202109,지배구조 리포트 한화자산운용 김동원과 한화운용의 미션은,팍스넷뉴스 김승현 기자 한화자산운용이 한화투자증권의 단독경영권을 획득하면서 그룹 내 금융계열사의 지배력이 확대됐다. 이로써 사실상 금융계열사 정점에 있는 김동원 한화생명 부사장의 ,,,I,20221114,,
1168100284,39,20210910,아시아타임즈,202109,"보험 현미경 한화손보, 지쿠터 이용객 안전사고 보장 나서"," 한화손보, 지쿠터 이용객 안전사고 보장 나서한화손해보험이 공유 전동킥보드 플랫폼 기업 지바이크의 지쿠터 서비스 이용객을 위한 퍼스널 모빌리티 상해보험 서비스를 선보였다. 해당 서",,,I,20221114,,
1168100284,40,20210910,팍스넷뉴스,202109,지배구조 리포트 한화자산운용 종착점 향해가는 10년 여정,팍스넷뉴스 범찬희 기자 한화자산운용이 3단계 성장전략의 마지막을 향해 가고 있다. 지난 10년간 운용자산자기자본의 대형화와 비즈니스 글로벌화를 이뤄낸 한화운용은 이번 한화투자증권의,,,I,20221114,,
1168100284,41,20210910,여성소비자신문,202109,"생명보험 브랜드평판 9월 빅데이터 분석결과 1위 한화생명, 2위 삼성, 3위...","여성소비자신문 이지은 기자 생명보험 브랜드평판 2021년 9월 빅데이터 분석결과 1위 한화생명, 2위 삼성생명, 3위 교보생명 순으로 분석됐다.한국기업평판연구소는 2021년 8월 ",,,I,20221114,,
1168100284,42,20210910,아시아타임즈,202108,보험 현미경 한화생명 서핑 성지 양양서 원격 근무, 한화생명 서핑 성지 양양서도 원격 근무한화생명은 본사 뿐 아니라 새로운 곳에서 일하며 창의적인 아이디어를 도출할 수 있도록 돕는 Remote Workplace원격근무지를 도입했다,,,I,20221114,,
1168100284,43,20210910,팍스넷뉴스,202108,지배구조 리포트 한화자산운용 미래에셋삼성탑2 혼합형 모델 되나,팍스넷뉴스 범찬희 기자 한화자산운용이 한화투자증권 1대 주주로서의 지위가 강화된 가운데 한화그룹의 금융계열 지배구조가 운용업계 탑2미래에셋삼성의 혼합형 모델을 연상케 한다는 얘기가,,,I,20221114,,
1168100284,44,20210910,비즈니스포스트,202108,"한화 금융계열사 지배구조 개편 마무리단계, 김동원 승계에 뭐 남았나",한화그룹 금융계열사 지배구조 개편이 마무리 단계에 접어들고 있다.대부분 금융계열사가 한화생명 우산 아래 놓였다. 김동원 한화생명 부사장으로 금융부문 경영승계가 이뤄지기 위해 남은 ,,,I,20221114,,
1168100284,45,20210910,FETV,202108,한화 금융계열사 50대 대표시대 활짝...생명 출신 재무통 약진,FETV홍의현 기자 한화그룹의 금융계열사의 50대 최고경영자CEO 시대가 열렸다. 특히 한화생명 출신 재무통이 약진하는 특징을 보였다.  30일 금융권에 따르면 한화는 최근 그룹 ,,,I,20221114,,
1168100284,46,20210910,디지털타임스,202108,"보험사 가계대출도 경고음 삼성생명, 벌써 총량 초과",주택담보대출 연합뉴스삼성생명의 가계대출 총량이 올해 목표치를 이미 초과했다. 금융당국과 보험협회는 각 보험사에 대출 총량 목표 관리를 당부했다.24일 보험업계에 따르면 삼성생명의 ,,,I,20221114,,
1168100284,47,20210910,아시아경제,202108,"한화생명, 전문가가 생활문제 해결 도움주는 캠페인 실시","아시아경제 오현길 기자 한화생명은 전문가들이 고객의 일상에 대한 문제 해결을 도와주는 라이프어드바이저 캠페인을 실시한다고 11일 밝혔다.1차로 공간, 러닝마라톤, 세컨드 라이프, ",,,I,20221114,,
1168100284,48,20210910,에너지경제,202108,한화생명 GA 완전체로 진화중...전국단위 인프라 갖출 것,한화생명.에너지경제신문 김건우 기자 연초 제판분리를 단행하며 업계 최대규모의 자회사형 법인보험대리점GA을 출범시킨 한화생명이 2분기 자회사형GA의 안정화에 성공하면서 향후 대리점 ,,,I,20221114,,
1168100284,49,20210910,메트로신문,202108,"한화생명, 업무숙박휴식 가능한 리모트 워크플레이스",메트로신문 한화생명은 새로운 곳에서 일하며 창의적인 아이디어를 도출할 수 있도록 돕는 리모트 워크플레이스Remote Workplace를 도입했다고 26일 밝혔다.먼저 한화생명 임직,,,I,20221114,,
1168100284,50,20210910,아시아경제,202108,"한화생명금융서비스, 중대형 법인대리점 리노와 상호협력",아시아경제 오현길 기자 한화생명자회사 한화생명금융서비스는 17일 리노보험대리점과 상호협력을 위한 업무협약MOU을 체결했다고 밝혔다.이번 MOU에 이어 향후 본계약이 체결되면 리노대,,,I,20221114,,
1168100284,51,20210910,아시아타임즈,202108,"증권소식 한화자산운용, 한화투자증권 경영권 확보 등",아시아타임즈김지호 기자 한화자산운용이 한화투자증권의 경영권을 확보했다.한화자산운용은 한화그룹 비금융계열사가 보유한 한화투자증권 지분 26.465676만1908주를 3201억원에 인,,,I,20221114,,
1168100284,52,20210910,비즈니스포스트,202108,Who Is  김연철 한화시스템 대표이사 사장,"전체활동공과비전과 과제평가사건사고경력학력가족어록동영상 김연철 한화시스템 대표이사 사장. 생애김연철은 한화시스템 대표이사 사장이다.하늘을 나는 이동수단인 도심항공모빌리티UAM, 우주",,,I,20221114,,
1168100284,53,20210910,일간스포츠,202109,"한화 마운드의 현재와 미래, 벌써 기대되는 콜라보 시너지",문동주가 김민우와의 만남을 기대하고 있다. IS포토 한화 토종 에이스 김민우26와 특급 유망주 문동주18광주진흥고가 특별한 경쟁 효과를 예고하고 있다.  한화와 KIA의 시즌 10,,,I,20221114,,
1168100284,54,20210910,뉴스웨이,202108,프로필홍정표 한화저축은행 대표이사 내정자,"한화그룹은 홍정표 한화생명 전략부문 부사장을 사장으로 승진시키고, 한화저축은행 대표이사로 내정했다고 26일 밝혔다.홍정표 대표이사 내정자는 1964년 9월생으로, 장충고와 서울외대",,,I,20221114,,
1168100284,55,20210910,FETV,202108,"한화자산운용, 한화투자증권 단독 경영권 획득...시너지 확대",FETV이가람 기자 한화자산운용이 한화투자증권의 단독 경영권을 확보했다고 25일 밝혔다.한화자산용은 한화그룹 비금융계열사가 보유한 한화투자증권 지분 26.465676만1908주를 ,,,I,20221114,,
1168100284,56,20210910,데이터뉴스,202108,"삼성생명, 상반기 직원 평균급여 증가폭 업계 최대","삼성생명이 올해 상반기 직원 평균 급여를 700만 원, 19.9 늘려 업계 최대 증가율을 기록했다. 총액 기준으로는 한화생명이 5100만 원으로 최고액을 기록했다. 30일 데이터뉴",,,I,20221114,,
1168100284,57,20210910,중소기업신문,202108,"한화생명, 고객 일상문제 해결 라이프어드바이저 캠페인",한화생명이 고객의 일상에 대한 문제 해결을 함께한다. 각 분야 전문가가 일상의 솔루션을 제공하는 라이프어드바이저LIFE ADVISOR 캠페인을 실시한다. 캠페인은 이날부터 연말까지,,,I,20221114,,
1168100284,58,20210910,팍스넷뉴스,202108,지배구조 리포트 한화자산운용 금융계열사 핵심으로 우뚝,"팍스넷뉴스 김승현 기자 한화자산운용이 한화투자증권의 단독경영권을 확보하면서, 한화금융계열사 중심에 섰다. 한화생명  한화자산운용  한화투자증권으로 이어지는 지배구조 내에서 더욱 확",,,I,20221114,,
1168100284,59,20210910,에너지경제,202108,"한화생명금융서비스, 중대형GA 리노와 MOU 체결",구도교 한화생명금융서비스 대표이사사진 왼쪽와 이상준 리노보험대리점 대표가 17일 여의도 63빌딩에서 상호협력을 위한 업무협약MOU을 체결하고 기념촬영을 하고 있다.에너지경제신문 김,,,I,20221114,,
1168100284,60,20210910,뉴스락,202108,"교보생명 등 3곳 보험설계사, 불법 보험 모집...금감원 제재","뉴스락 보험설계사들이 다른 보험설계사의 명의로 보험계약을 맺은 사실이 적발돼 금융감독원으로부터 제재를 받았다.금감원은 지난 20일 교보생명, 한화생명, 신한라이프 소속 보험설계사들",,,I,20221114,,
1168100284,61,20210910,FETV,202108,"한화생명, 일상 솔루션 제공하는 라이프어드바이저 캠페인","FETV홍의현 기자 한화생명은 11일, 각 분야 전문가가 일상의 솔루션을 제공하는 라이프어드바이저 캠페인을 실시한다고 밝혔다.한화생명 라이프어드바이저 캠페인은 나의 일상에 전문가가",,,I,20221114,,
1168100284,62,20210910,중앙일보,202108,"내년 사업 미리 짠다한화, 계열사 대표 인사 한 달 앞당겨","사진 왼쪽부터 최광호 한화건설 대표이사 부회장, 남이현 한화솔루션 케미칼부문 대표이사, 이구영 한화솔루션 큐셀 부문 대표이사, 어성철 한화시스템 대표이사, 김희철 한화종합화학 대표",,,I,20221114,,
1168100284,63,20210910,뉴스웨이,202108,"한화생명, 일상 솔루션 제공하는 라이프어드바이저 캠페인 진행",한화생명은 각 분야 전문가가 일상 솔루션을 제공하는 라이프어드바이저LIFE ADVISOR 캠페인을 올해 연말까지 진행한다고 11일 밝혔다.라이프어드바이저는 나의 일상에 전문가가 답,,,I,20221114,,
1168100284,64,20210910,뉴시스,202108,"한화, 삼성 꺾고 후반기 첫 승롯데, 키움 10 제압종합","광주뉴시스 류형근 기자  11일 오후 광주 북구 광주기아챔피언스필드에서 열린 2021프로야구 KIA 타이거즈 대 한화 이글스의 경기, 1회말 무사에서 한화 선발투수 킹험이 역투하고",,,I,20221114,,
1168100284,65,20210910,비지니스코리아,202108,한화생명 라이프어드바이저 캠페인,비지니스코리아정석이 기자 한화생명이 고객의 일상에 대한 문제 해결을 함께한다. 각 분야 전문가가 일상의 솔루션을 제공하는 라이프어드바이저LIFE ADVISOR 캠페인을 실시한다. ,,,I,20221114,,
1168100284,66,20210910,비즈니스포스트,202108,"한화생명금융서비스, 리노보험대리점과 함께 대리점 영업 강화 추진", 구도교 한화생명금융서비스 대표이사왼쪽 이상준 리노보험대리점 대표가 8월17일 서울 여의도 63빌딩에서 상호협력을 위한 업무협약MOU을 체결하고 있다. 한화생명금융서비스한화생명금융,,,I,20221114,,
1168100284,67,20210910,비즈니스포스트,202109,"기타법인의 한화 순매수 지속, 김승연 아들 회사 에이치솔루션인 듯",김승연 한화그룹 회장의 세 아들이 지분 100를 보유한 에이치솔루션이 그룹 지주회사 역할을 하는 한화 지분을 늘리고 있는 것으로 보인다.최남곤 유안타증권 연구원은 6일 한화는 최근,,,I,20221114,,
1168100284,68,20210910,한국일보,202108,ESG클린리더스 석탄발전 대신 신재생 베팅... 한화생명 ESG A등급의 비결,"공장을 돌리며 연기를 뿜어내는 제조업과 달리 금융사, 그것도 보험사가 환경을 고려한 경영에 나설 여지는 매우 제한적인 게 사실이다. 하지만 탄소 제로라는 시대적 흐름에 맞춰 한화생",,,I,20221114,,
1168100284,69,20210910,라이센스뉴스,202108,"나의 일상에 전문가가 답하다...한화생명, 라이프어드바이저 캠페인 진행",라이센스뉴스 정재혁 기자 한화생명이 고객의 일상에 대한 문제 해결을 함께한다.한화생명은 각 분야 전문가가 일상의 솔루션을 제공하는 라이프어드바이저LIFE ADVISOR 캠페인을 실,,,I,20221114,,
1168100284,70,20210910,포쓰저널,202108,"한화생명금융서비스, 리노보험대리점과 MOU",포쓰저널오슬기 기자 한화생명금융서비스는 대구경북에 기반을 둔 중대형 보험판매대리점GA인 리노와 상호협력을 위한 업무협약MOU을 체결했다고 17일 밝혔다.본계약이 체결되면 리노는 한,,,I,20221114,,
1168100284,71,20210910,파이낸셜신문,202108,"한화생명, 고객 일상 문제 해결 위해 라이프어드바이저 실시",한화생명이 고객의 일상에 대한 문제 해결을 각 분야 전문가의 솔루션을 제공하는 라이프어드바이저LIFE ADVISOR 캠페인을 실시한다고 11일 밝혔다.라이프어드바이저 캠페인은 나의,,,I,20221114,,
1168100284,72,20210910,이데일리,202108,"한화 4번타자 노시환, 흉골 미세골절 진단...한 달 이상 결장 불가피",한화이글스 간판타자 노시환. 사진연합뉴스이데일리 스타in 이석무 기자 한화이글스 간판타자 노시환21이 흉골 미세골절 부상을 당해 최소 한 달 이상 결장이 불가피하게 됐다.한화 구단,,,I,20221114,,
1168100284,73,20210910,머니투데이,202108,"H솔루션한화에너지 합병, 한화종합화학이 주목받는 이유","한화그룹 지배구조 개편시 핵심 역할을 할 것으로 예측됐던 에이치솔루션이 한화에너지에 흡수합병됐다. 합병법인이 주한화 지분 매입에 꾸준히 나설 것이란 가정 아래, 합병볍인의 자회사 ",,,I,20221114,,
1168100284,74,20210910,이데일리,202108,"한화그룹, 사장단 깜짝 인사급변 경영환경에 신속 대처종합",이데일리 경계영 기자 한화그룹이 계열사 신임 대표이사 깜짝 인사를 단행했다. 예년보다 한 달가량 빠른 인사로 10대 그룹 가운데 가장 먼저 사장단 인사에 돌입했다.한화그룹은 26일,,,I,20221114,,
1168100284,75,20210910,중앙일보,202108,"내년 사업 미리 대처하라 한화, 한달 앞당겨 계열사 대표 인사","한화계열사 대표 인사한화그룹이 26일 다섯 개 계열사 대표를 내정하는 인사를 발표했다. 한화시스템, 한화솔루션 케미칼부문과 큐셀부문, 한화종합화학, 한화저축은행 등이다. 이번 인사",,,I,20221114,,
1168100284,76,20210910,머니투데이,202108,"한화, 5개 계열사 대표이사 내정최광호 한화건설 대표 부회장 승진","한화가 예년보다 빠른 대표이사 인사를 통해 경영환경 변화에 능동 대처한다.한화시스템, 한화솔루션케미칼부문, 한화솔루션큐셀부문, 한화종합화학, 한화저축은행 등 한화그룹 5개 계열사가",,,I,20221114,,
1168100284,77,20210910,디지털타임스,202108,"한화자산운용, 한화투자증권 단독 경영권 획득",한화자산운용이 25일 한화투자증권 의 단독 경영권을 확보했다.한화자산운용은 한화그룹 비금융계열사가 보유한 한화투자증권 지분 26.465676만1908주를 약 3201억원에 인수했다,,,I,20221114,,
1168100284,78,20210910,뉴스웍스,202108,"한화생명, 전문가가 생활문제 해결 도움 라이프어드바이저 캠페인 실시",뉴스웍스이한익 기자 한화생명은 전문가들이 일상 문제 해결을 도와주는 라이프어드바이저 캠페인을 실시한다고 11일 밝혔다.이 캠페인은 나의 일상에 전문가가 답하다라는 콘셉트로 고객들의,,,I,20221114,,
1168100284,79,20210910,뉴스1,202108,"노시환 부상에 울상 짓던 한화, 김태연 등장에 미소",한화 이글스의 새로운 4번 타자 김태연. 한화 이글스 제공  뉴스1한화 이글스가 6경기 만에 후반기 첫 승리를 신고했다. 감격적인 승리의 중심에는 새롭게 4번 타자 역할을 맡은 김,,,I,20221114,,
1168100284,80,20210910,문화일보,202108,"한화, 예년보다 한 달 앞서 사장단 인사 단행",급변하는 경영환경 변화에 능동 대처 의지한화가 예년보다 한 달가량 앞당겨 사장단 인사를 단행해 배경에 관심이 쏠리고 있다. 급변하는 경영환경 변화에 더욱 신속하고 능동적으로 대처하,,,I,20221114,,
1168100284,81,20210910,뉴시스,202108,메이저 왕관은 누구 품에KLPGA 한화클래식 내일 개막,서울뉴시스 조수정 기자  11일 경기 파주 서원밸리CC에서 열린 대보 하우스디 오픈 FR 우승자 박민지가 우승 확정 후 포즈를 취하고 있다. 사진KLPGA 제공 2021.07.11,,,I,20221114,,
1168100284,82,20210910,뉴스락,202108,"한화생명금융서비스, 리노보험대리점과 업무협약 체결",뉴스락 한화생명금융서비스는 여의도 63빌딩에서 리노보험대리점과 업무협약을 체결했다고 17일 밝혔다.행사에는 구도교 한화생명금융서비스 대표이사와 이상준신호영 리노 대표 등이 참석했다,,,I,20221114,,
1168100284,83,20210910,핀포인트뉴스,202108,"코스피 삼성바이오로직스, 한화생명, 현대모비스, 셀트리온, SKI 은행 순매...","핀포인트뉴스 권현진 기자28일 한국거래소에 따르면 삼성바이오로직스, 한화생명, 현대모비스, 셀트리온, SK이노베이션SKI이 8월 넷째 주 코스피 은행 순매수 상위권을 차지했다.은행",,,I,20221114,,
1168100284,84,20210910,이투데이,202108,"한화, 5개 계열사 대표이사 인사 발표김승연 회장 복귀 이후 첫 인사",김승연 한화그룹 회장이 주요 계열사 사장단 인사를 단행했다.26일 한화그룹은 한화시스템과 한화솔루션케미칼부문 한화솔루션큐셀부문 한화종합화학 한화저축은행 등 계열사 5곳의 신임 대표,,,I,20221114,,
1168100284,85,20210910,아시아경제,202108,"한화자산운용, 한화투자증권 인수..디지털 역량 확대상보",아시아경제 황준호 기자 한화자산운용이 25일 한화투자증권의 단독 경영권을 확보했다.한화자산운용은 한화그룹 비금융계열사가 보유한 한화투자증권지분 26.465676만1908주를 약 3,,,I,20221114,,
1168100284,86,20210910,팍스넷뉴스,202108,"한화 우주사업 트라이앵글, 김동관 승계 쏘아올릴까",팍스넷뉴스 김진배 기자 한화그룹이 우주산업에 공을 들이고 있다. 올해 초 우주 인터넷 기업 원웹에 투자하면서 올해만 우주사업 관련 3번째 투자를 단행했다. 한화그룹의 우주사업은 김,,,I,20221114,,
1168100284,87,20210910,디지털타임스,202108,김승연 복귀 6개월 승계시계 빨라진 한화 3세경영,김승연 한화그룹 회장. 한화그룹 제공창립 69주년을 맞은 한화그룹이 근래 국내 대기업 중 가장 역동적인 변화를 보이고 있다.항공우주친환경 에너지 등 미래 사업으로 그룹의 중심추를 ,,,I,20221114,,
1168100284,88,20210910,아이뉴스24,202108,"한화, 한 달 빨라진 계열사 대표 인사내년 전략 수립 선제적 대응",아이뉴스24 오유진 기자 한화그룹이 예년보다 약 한 달가량 앞당겨 5개 계열사 대표이사 깜짝 인사를 단행했다. 급변하는 경영환경 변화에 더욱 신속하고 능동적으로 대처하겠다는 의지가,,,I,20221114,,
