사업자등록번호,순번,데이터수집일자,데이터구분,과제명,과제코드,성과ID,성과고유번호,성과년도,과제기준년도,부처코드,부처명,예산사업코드,예산사업명,연구수행기관코드,연구수행주체명,6T코드,6T분류명,국가기술지도코드,국가기술지도명,과학기술표준대분류코드,과학기술표준대분류명,과학기술표준중분류코드,과학기술표준중분류명,과학기술표준소분류코드,과학기술표준소분류명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1068100657,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
4598600658,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1738100659,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058800660,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1068300661,1,20221102,EQU,전파특성임펄스잡음 측정분석 기반 구축,1711020509,20150203000000184952,NFEC-2015-02-196463,2014,2014,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACJ7801,라온시스템즈주,010115,기타 정보통신 부품기술,010201,차세대 유무선 통신네트워크 기술(5G),EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,2,20221102,EQU,전파특성임펄스잡음 측정분석 기반 구축,1711020509,20150203000000184951,NFEC-2015-02-196443,2014,2014,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACJ7801,라온시스템즈주,010115,기타 정보통신 부품기술,010201,차세대 유무선 통신네트워크 기술(5G),EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,3,20221102,EQU,전파특성임펄스잡음 측정분석 기반 구축,1711020509,20150203000000184927,NFEC-2015-02-196460,2014,2014,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACJ7801,라온시스템즈주,010115,기타 정보통신 부품기술,010201,차세대 유무선 통신네트워크 기술(5G),EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,4,20221102,EQU,무인항공기 활용 등 전파이용기술 연구,1711124786,20210316000000253996,NFEC-2021-03-269293,2020,2020,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,5,20221102,EQU,무인항공기 활용 등 전파이용기술 연구,1711138737,20210722000000256720,NFEC-2021-07-271890,2021,2021,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,6,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170323000000208562,NFEC-2017-03-236875,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,7,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170213000000207799,NFEC-2017-03-236813,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,8,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170131000000207578,NFEC-2017-03-236876,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,9,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170327000000208612,NFEC-2017-03-236861,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,10,20221102,EQU,테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매,1711060315,20180104000000213255,NFEC-2018-01-241551,2017,2017,P71,과학기술정보통신부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010411,기타 정보기술,060000,위의 국가전략기술에 속하지 않는 기타 연구,ED0707,전자 계측기,EE0599,달리 분류되지 않는 위성/전파,,,I,20221114,,
1068300661,11,20221102,EQU,무인항공기 활용 등 전파이용기술 연구를 위한 장비 구매,1711079124,20190121000000221501,NFEC-2019-01-248592,2018,2018,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,120101,위의 중점과학기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,12,20221102,EQU,무인항공기 활용 등 전파이용기술 연구,1711124786,20210316000000253995,NFEC-2021-03-269295,2020,2020,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,13,20221102,EQU,무인항공기 활용 등 전파이용기술 연구,1711124786,20210316000000253994,NFEC-2021-03-269294,2020,2020,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,14,20221102,EQU,테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매,1711060315,20180205000000213784,NFEC-2018-02-242266,2017,2017,P71,과학기술정보통신부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010411,기타 정보기술,060000,위의 국가전략기술에 속하지 않는 기타 연구,ED0707,전자 계측기,EE0599,달리 분류되지 않는 위성/전파,,,I,20221114,,
1068300661,15,20221102,EQU,무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구,1711102251,20200214000000245109,NFEC-2020-02-260859,2019,2019,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,16,20221102,EQU,무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구,1711102251,20200214000000245106,NFEC-2020-02-260855,2019,2019,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,17,20221102,EQU,무인항공기 활용 등 전파이용기술 연구를 위한 장비 구매,1711079124,20190121000000221502,NFEC-2019-01-248593,2018,2018,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,120101,위의 중점과학기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,18,20221102,EQU,무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구,1711102251,20200214000000245108,NFEC-2020-02-260856,2019,2019,P71,과학기술정보통신부,13518013013125002534305,전파자원의효율적확보기반조성RD,ACE0012,국립전파연구원,010411,기타 정보기술,090502,ICT기반 자원 개발·처리 기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,19,20221102,EQU,전파특성 측정장비 구축,1711035040,20160226000000198230,NFEC-2016-05-209528,2015,2015,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACJ7801,라온시스템즈주,010411,기타 정보기술,060000,위의 국가전략기술에 속하지 않는 기타 연구,EE05,위성/전파,,,,,I,20221114,,
1068300661,20,20221102,EQU,친환경 전파특성 지도의 단계별 구축1차년도,1711009026,20150203000000184954,NFEC-2015-02-196445,2013,2013,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACE0012,국립전파연구원,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010200,초고속 무선 멀티미디어/4G이동통신기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,21,20221102,EQU,친환경 전파특성 지도의 단계별 구축1차년도,1711009026,20150203000000184929,NFEC-2015-02-196462,2013,2013,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACE0012,국립전파연구원,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010200,초고속 무선 멀티미디어/4G이동통신기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,22,20221102,EQU,친환경 전파특성 지도의 단계별 구축1차년도,1711009026,20150203000000184953,NFEC-2015-02-196444,2013,2013,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACE0012,국립전파연구원,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010200,초고속 무선 멀티미디어/4G이동통신기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,23,20221102,EQU,친환경 전파특성 지도의 단계별 구축1차년도,1711009026,20150203000000184928,NFEC-2015-02-196461,2013,2013,P12,미래창조과학부,12518013013116001643302,미래전파이용기반조성,ACE0012,국립전파연구원,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010200,초고속 무선 멀티미디어/4G이동통신기술,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,24,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170329000000208698,NFEC-2017-03-236913,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,25,20221102,EQU,테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매,1711060315,20180205000000213785,NFEC-2018-02-242267,2017,2017,P71,과학기술정보통신부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010411,기타 정보기술,060000,위의 국가전략기술에 속하지 않는 기타 연구,ED0707,전자 계측기,EE0599,달리 분류되지 않는 위성/전파,,,I,20221114,,
1068300661,26,20221102,EQU,테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매,1711048237,20170213000000207797,NFEC-2017-03-236812,2016,2016,P12,미래창조과학부,13518013013113001346301,주파수활용여건조성,ACE0012,국립전파연구원,010314,신호처리기술(영상·음성처리·인식·합성),060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0599,달리 분류되지 않는 위성/전파,,,,,I,20221114,,
1068300661,27,20210819,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1088600662,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
7208700663,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1148600664,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1248600665,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
5048100666,1,20221102,EQU,,,20201118000000250423,NFEC-2020-11-265888,2020,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,2,20221102,EQU,,,20210531000000255651,NFEC-2021-05-270886,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,3,20221102,EQU,,,20221012000000267060,NFEC-2022-10-281865,2022,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,4,20221102,EQU,,,20210118000000252122,NFEC-2021-01-267539,2020,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,5,20221102,EQU,,,20220117000000261004,NFEC-2022-01-276008,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,6,20221102,EQU,,,20220906000000266321,NFEC-2022-09-281174,2022,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,7,20221102,EQU,,,20210827000000257569,NFEC-2021-08-272765,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,8,20221102,EQU,,,20211207000000259681,NFEC-2021-12-274733,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,9,20221102,EQU,,,20210329000000254490,NFEC-2021-03-269880,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,10,20221102,EQU,,,20210802000000256850,NFEC-2021-08-272051,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,11,20221102,EQU,,,20210602000000255780,NFEC-2021-06-270997,2021,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,12,20221102,EQU,,,20201202000000250710,NFEC-2020-12-266237,2020,,,,,보안,,,,,,,,,,,,,I,20221114,,
5048100666,13,20221102,EQU,초소형 고용량 MLCC용 100나노급 나노 니켈 분말 페이스트 국산화,1425144149,20210106000000251715,NFEC-2021-01-267085,2020,2020,P73,중소벤처기업부,S205F,TIPS과제,ACR2128,가온기술,010115,기타 정보통신 부품기술,060201,고성능 금속소재 기술,EB0105,기계/전자부품소재기술,,,,,I,20221114,,
7048100667,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1245300668,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1245300668,2,20210914,EQU,,,20150807000000193298,NFEC-2015-08-204244,2015,,,,,보안,,,,,,,,,,,,,I,20221114,,
1245300668,3,20210914,EQU,그린에너지기기 양산화 기술지원센터 구축사업,1415118470,20120619000000146558,NFEC-2012-06-169635,2011,2011,N38,지식경제부,200807420550402A,한국기계연구원연구운영비지원,B350011,한국기계연구원,050218,기타 에너지기술,031300,에너지 소재기술,H07,에너지/환경기계시스템,H06,나노/마이크로 기계시스템,,,I,20221114,,
1245300668,4,20210914,EQU,도시재생 사업단,1615000735,20120328000000134437,NFEC-2012-03-159601,2011,2009,N17,국토해양부,33,첨단도시개발사업,ABX8078,한국토지주택공사,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,P03,시설물 설계/해석기술,,,,,I,20221114,,
1245300668,5,20210914,EQU,,,20111118000000118429,NFEC-2011-11-150621,2011,,,,,보안,,,,,,,,,,,,,I,20221114,,
1245300668,6,20210914,EQU,,,20111118000000118430,NFEC-2011-11-150620,2011,,,,,보안,,,,,,,,,,,,,I,20221114,,
2018600669,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1308100670,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1148600671,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1448100672,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3040400673,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1191700674,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
2878800675,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
2933500676,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
4098600677,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
5028600678,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
5498800679,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1052900680,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
4178100681,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
6188600682,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058100683,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
2118600684,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1148700685,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
8898600686,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3168100687,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1148600688,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
6138100689,1,20221102,EQU,차내 AVOD 및 MultiUser 지원 가능한 통합 멀티미디어 시스템 개발,1425048350,20110218000000107968,NFEC-2011-02-143896,2010,2008,N30,중소기업청,2006030134103011,중소기업기술혁신개발,ZA32972,주세인텍,010212,대용량 광전송 시스템기술,010200,초고속 무선 멀티미디어/4G이동통신기술,I1,전기·전자,,산업용전기·전자,,,I,20221114,,
6138100689,2,20210812,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058100690,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
2208700691,1,20221102,EQU,의료정보 빅데이터 분석 및 예측을 위한 프레임워크 개발,1425095402,20151001000000194657,NFEC-2015-10-205198,2015,2015,P48,중소기업청,S2035,민관공동투자기술개발사업,ACJ7980,주미소정보기술,010316,기타 정보처리시스템 및 S/W 기술,010101,지식 기반 빅데이터 활용 기술,EE0202,S/W 솔루션,,,,,I,20221114,,
2208700691,2,20221102,EQU,의료정보 빅데이터 분석 및 예측을 위한 프레임워크 개발,1425095402,20150925000000194550,NFEC-2015-10-205199,2015,2015,P48,중소기업청,S2035,민관공동투자기술개발사업,ACJ7980,주미소정보기술,010316,기타 정보처리시스템 및 S/W 기술,010101,지식 기반 빅데이터 활용 기술,EE0202,S/W 솔루션,,,,,I,20221114,,
2208700691,3,20221102,EQU,참여2폐경 후 대사성질환 위험도 예측 인공지능 소프트웨어 및 서비스 모델 개발,1711139103,20220503000000263987,NFEC-2022-05-278884,2021,2021,P98,다부처,13111015015511001138417,"범부처전주기의료기기연구개발사업RD과기정통부,복지부,산업부",ACW4632,재범부처전주기의료기기연구개발사업단,020217,의과학·의공학 기술,080501,의료영상융합기술,LC0499,달리 분류되지 않는 치료/진단기기,LC9999,달리 분류되지 않는 보건의료,LC0204,내분비학,I,20221114,,
1168100692,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058700693,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1262800694,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1262800694,2,20210902,EQU,,,20201210000000250897,NFEC-2020-12-266404,2020,,,,,보안,,,,,,,,,,,,,I,20221114,,
3128600695,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3618700696,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
5688600697,1,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052572,NFEC-2010-02-078426,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
5688600697,2,20221103,EQU,미래도시 조화형 Lifeline용 세립형 열연강판 제조기술 개발,1410056883,20100205000000052573,NFEC-2010-02-078425,2007,2006,038,산업자원부,2300050006200600,산업혁신기술개발중기거점기술,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,,,,,,,I,20221114,,
5688600697,3,20221103,EQU,미래도시 조화형 Lifeline용 세립형 열연강판 제조기술 개발,1410056883,20100205000000052570,NFEC-2010-02-078428,2007,2006,038,산업자원부,2300050006200600,산업혁신기술개발중기거점기술,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,,,,,,,I,20221114,,
5688600697,4,20221103,EQU,냉각해수 설비용 Hyper Duplex 스테인리스강 제조 및 응용기술 개발,1415120957,20130104000000159138,NFEC-2013-07-180667,2012,2011,N38,지식경제부,W00215,산업소재산업원천기술개발,ZA57066,주식회사포스코,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,041700,고기능 금속소재기술,I01,금속재료,,,,,I,20221114,,
5688600697,5,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052569,NFEC-2010-02-078429,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
5688600697,6,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052567,NFEC-2010-02-078431,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
5688600697,7,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052568,NFEC-2010-02-078430,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
5688600697,8,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052571,NFEC-2010-02-078427,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
5688600697,9,20221103,EQU,냉각해수 설비용 Hyper Duplex 스테인리스강 제조 및 응용기술 개발,1415120957,20130104000000159140,NFEC-2013-07-180668,2012,2011,N38,지식경제부,W00215,산업소재산업원천기술개발,ZA57066,주식회사포스코,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,041700,고기능 금속소재기술,I01,금속재료,,,,,I,20221114,,
5688600697,10,20221103,EQU,미래도시 조화형 Lifeline용 세립형 열연강판 제조기술 개발,1410056883,20100205000000052566,NFEC-2010-02-078432,2007,2006,038,산업자원부,2300050006200600,산업혁신기술개발중기거점기술,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,,,,,,,I,20221114,,
5688600697,11,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415102480,20110125000000099795,NFEC-2011-01-137331,2012,2009,N38,지식경제부,U10008,산업소재원천기술개발RD,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,12,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415102480,20110125000000099613,NFEC-2011-01-141649,2010,2009,N38,지식경제부,U10008,산업소재원천기술개발RD,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,13,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415102480,20110125000000099751,NFEC-2011-01-137589,2012,2009,N38,지식경제부,U10008,산업소재원천기술개발RD,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,14,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415108249,20121123000000157011,NFEC-2012-11-172440,2012,2010,N38,지식경제부,200907434570301A,산업소재산업원천기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,15,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415108249,20121123000000157013,NFEC-2012-11-172439,2011,2010,N38,지식경제부,200907434570301A,산업소재산업원천기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,16,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415102480,20110124000000099543,NFEC-2011-01-137305,2011,2009,N38,지식경제부,U10008,산업소재원천기술개발RD,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,17,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415102480,20110124000000099556,NFEC-2011-01-137304,2012,2009,N38,지식경제부,U10008,산업소재원천기술개발RD,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,I01,금속재료,,,,,I,20221114,,
5688600697,18,20221103,EQU,미래도시 조화형 Lifeline용 세립형 강관제조 기술 개발,1415091017,20100205000000052574,NFEC-2010-02-078422,2009,2008,N38,지식경제부,200807432600301A,산업소재전략기술개발,ZC84150,주세아제강,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,040900,인간친화형 고기능 건축 기술,G1,재료,,금속재료,,,I,20221114,,
6668700698,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1098100699,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1448100700,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1138600701,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
4118100702,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1190900703,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1018600704,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058600705,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1318600706,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1378600707,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1198600708,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3148100709,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3998100710,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1058600711,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1208600712,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
1208700713,1,20221102,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
3062300714,1,20221103,,,,,,,,,,,,,,,,,,,,,,,,I,20221114,,
