사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
4628106995,1,20220321,,,,,,,I,20221104,,
4628106995,2,,,,,,,,I,20221104,,
4628606996,1,,,,,,,,I,20221104,,
4628606997,1,,,,,,,,I,20221104,,
4638106998,1,,,,,,,,I,20221104,,
4638106999,1,,,,,,,,I,20221104,,
4638107000,1,,,,,,,,I,20221104,,
4638607001,1,,,,,,,,I,20221104,,
4638707002,1,,,,,,,,I,20221104,,
4638707003,1,,,,,,,,I,20221104,,
4638707004,1,,,,,,,,I,20221104,,
4648107005,1,,,,,,,,I,20221104,,
4648707006,1,,,,,,,,I,20221104,,
4648807007,1,,,,,,,,I,20221104,,
4658607008,1,,,,,,,,I,20221104,,
4658607009,1,,,,,,,,I,20221104,,
4658807010,1,,,,,,,,I,20221104,,
4668107011,1,,,,,,,,I,20221104,,
4668607012,1,,,,,,,,I,20221104,,
4668807013,1,,,,,,,,I,20221104,,
4670807014,1,,,,,,,,I,20221104,,
4678707015,1,20220106,,,,,,,I,20221104,,
4678707015,2,,,,,,,,I,20221104,,
4678707016,1,,,,,,,,I,20221104,,
4678707017,1,,,,,,,,I,20221104,,
4688107018,1,,,,,,,,I,20221104,,
4688107019,1,,,,,,,,I,20221104,,
4688107020,1,,,,,,,,I,20221104,,
4688607021,1,,,,,,,,I,20221104,,
4688607022,1,,,,,,,,I,20221104,,
4688707023,1,,,,,,,,I,20221104,,
4688707024,1,,,,,,,,I,20221104,,
4698107025,1,,,,,,,,I,20221104,,
4698107026,1,,,,,,,,I,20221104,,
4698107027,1,,,,,,,,I,20221104,,
4698807028,1,,,,,,,,I,20221104,,
4708107029,1,,,,,,,,I,20221104,,
4708107030,1,,,,,,,,I,20221104,,
4708107031,1,,,,,,,,I,20221104,,
4708607032,1,,,,,,,,I,20221104,,
4708807033,1,20220106,,,,,,,I,20221104,,
4708807033,2,,,,,,,,I,20221104,,
4708807034,1,,,,,,,,I,20221104,,
4708807035,1,,,,,,,,I,20221104,,
4708807036,1,,,,,,,,I,20221104,,
4718107037,1,,,,,,,,I,20221104,,
4718107038,1,20220321,,,,,,,I,20221104,,
4718107038,2,,,,,,,,I,20221104,,
4718607039,1,,,,,,,,I,20221104,,
4718807040,1,,,,,,,,I,20221104,,
4718807041,1,20220106,,,,,,,I,20221104,,
4718807041,2,,,,,,,,I,20221104,,
4718807042,1,,,,,,,,I,20221104,,
4723807043,1,,,,,,,,I,20221104,,
4725107044,1,,,,,,,,I,20221104,,
4728107045,1,,,,,,,,I,20221104,,
4728107046,1,,,,,,,,I,20221104,,
4728107047,1,20220321,,,,,,,I,20221104,,
4728107047,2,,,,,,,,I,20221104,,
4728607048,1,20220321,,,,,,,I,20221104,,
4728607048,2,,,,,,,,I,20221104,,
4728607049,1,,,,,,,,I,20221104,,
4738107050,1,20220112,,,,,,,I,20221104,,
4738107050,2,,,,,,,,I,20221104,,
4738107051,1,,,,,,,,I,20221104,,
4748107052,1,20220321,,,,,,,I,20221104,,
4748107052,2,,,,,,,,I,20221104,,
4748107053,1,,,,,,,,I,20221104,,
4748607054,1,,,,,,,,I,20221104,,
4748607055,1,,,,,,,,I,20221104,,
4748607056,1,,,,,,,,I,20221104,,
4748707057,1,,,,,,,,I,20221104,,
4748707058,1,,,,,,,,I,20221104,,
4748807059,1,20220321,,,,,,,I,20221104,,
4748807059,2,20220107,,,,,,,I,20221104,,
4748807059,3,,,,,,,,I,20221104,,
4758107060,1,,,,,,,,I,20221104,,
4758607061,1,20220321,,,,,,,I,20221104,,
4758607061,2,,,,,,,,I,20221104,,
4758707062,1,,,,,,,,I,20221104,,
4758707063,1,,,,,,,,I,20221104,,
4765607064,1,,,,,,,,I,20221104,,
4768107065,1,20220321,,,,,,,I,20221104,,
4768107065,2,,,,,,,,I,20221104,,
4768607066,1,,,,,,,,I,20221104,,
4768607067,1,,,,,,,,I,20221104,,
4778607068,1,,,,,,,,I,20221104,,
4778607069,1,,,,,,,,I,20221104,,
4778707070,1,,,,,,,,I,20221104,,
4778707071,1,,,,,,,,I,20221104,,
4778707072,1,,,,,,,,I,20221104,,
4778707073,1,,,,,,,,I,20221104,,
4788107074,1,,,,,,,,I,20221104,,
4788507075,1,20220321,,,,,,,I,20221104,,
4788507075,2,,,,,,,,I,20221104,,
4788607076,1,,,,,,,,I,20221104,,
4788607077,1,,,,,,,,I,20221104,,
4788607078,1,,,,,,,,I,20221104,,
4788707079,1,,,,,,,,I,20221104,,
4788807080,1,,,,,,,,I,20221104,,
4798107081,1,,,,,,,,I,20221104,,
4798107082,1,,,,,,,,I,20221104,,
4798607083,1,,,,,,,,I,20221104,,
4798607084,1,,,,,,,,I,20221104,,
4798707085,1,,,,,,,,I,20221104,,
4808107086,1,,,,,,,,I,20221104,,
4808107087,1,20220105,,,,,,,I,20221104,,
4808107087,2,,,,,,,,I,20221104,,
4808607088,1,,,,,,,,I,20221104,,
4808607089,1,,,,,,,,I,20221104,,
4808607090,1,,,,,,,,I,20221104,,
4808707091,1,,,,,,,,I,20221104,,
4808807092,1,20220321,,,,,,,I,20221104,,
4808807092,2,,,,,,,,I,20221104,,
4808807093,1,,,,,,,,I,20221104,,
4814307094,1,,,,,,,,I,20221104,,
4818107095,1,,,,,,,,I,20221104,,
4818707096,1,,,,,,,,I,20221104,,
4818707097,1,,,,,,,,I,20221104,,
4828107098,1,,,,,,,,I,20221104,,
4828707099,1,,,,,,,,I,20221104,,
4828707100,1,,,,,,,,I,20221104,,
4828807101,1,,,,,,,,I,20221104,,
4828807102,1,,,,,,,,I,20221104,,
4838107103,1,,,,,,,,I,20221104,,
4838607104,1,20220321,,,,,,,I,20221104,,
4838607104,2,,,,,,,,I,20221104,,
4838607105,1,,,,,,,,I,20221104,,
4838707106,1,,,,,,,,I,20221104,,
4838807107,1,,,,,,,,I,20221104,,
4848107108,1,,,,,,,,I,20221104,,
4848607109,1,,,,,,,,I,20221104,,
4848607110,1,,,,,,,,I,20221104,,
4848607111,1,,,,,,,,I,20221104,,
4848607112,1,,,,,,,,I,20221104,,
4858607113,1,20220321,,,,,,,I,20221104,,
4858607113,2,,,,,,,,I,20221104,,
4858607114,1,,,,,,,,I,20221104,,
4860407115,1,,,,,,,,I,20221104,,
4868107116,1,,,,,,,,I,20221104,,
4868707117,1,,,,,,,,I,20221104,,
4868807118,1,,,,,,,,I,20221104,,
4868807119,1,,,,,,,,I,20221104,,
4868807120,1,20220321,,,,,,,I,20221104,,
4868807120,2,,,,,,,,I,20221104,,
4868807121,1,20220106,,,,,,,I,20221104,,
4868807121,2,,,,,,,,I,20221104,,
4878107122,1,20220113,SBSBiz,20160411,"수협, 이번주 노량진수산시장 명도소송 착수…갈등 격화","수협중앙회가 노량진수산시장 현대화 시장 이전을 거부하는 상인들을 대상으로 이번주 명도소송에 착수합니다.

칼부림으로까지 번진 노량진 수산 시장 건물 이전 갈등이 격화될 전망입니다. 지난 4일 이전 반대 상인 김모씨는 수협노량진시장주식회사 소속 시장 관리자들을 생선회칼로 찔러 중상을 입혔고, 7일 살인미수 혐의로 구속됐습니다. 

수협 측은 구건물 임대차 계약이 지난달 만료됐고, 퇴거가 지연되며 철거 건설사에 지불해야 하는 비용이 월 12억~15억원에 달해 불가피한 조치라는 설명입니다.

상인들의 대응도 점점 강경해지고 있습니다. 상인 비상대책위원회는 수협을 상대로 한 법적 맞대응은 물론, 구건물을 지키기 위한 리모델링도 별도로 추진할 예정입니다.

한편, 현재 신건물에 입주한 상인은 230여명으로, 전체의 3분의1 가량에 불과합니다. 

지하 2층, 지상 6층 규모의 새 건물이 완공된 것은 지난해 10월. 수협 측은 지난달 15일까지를 구건물 퇴거 시점으로 정하고 상인들에게 새 건물로 옮길 것을 요구했지만, 상인들은 신건물 임대료가 이전보다 1.5~2.5배 비싸고 판매자리 또한 4.96㎡에 불과해 이전(6.61㎡)보다 좁아졌다고 주장하며 입주를 거부했습니다.

수협은 안전등급 진단에서 C등급(보강 필요)을 받은 구건물을 철거하고, 그 자리에 상업시설 등이 들어선 복합건물을 짓겠다는 계획입니다. ",,,I,20221104,,
4878107122,2,20220113,뉴스1,20191220,"태백 화광아파트 철거 급한데…석탄공사, 남은 2세대 상대 소송","태백 장성 화광아파트 © News1 박하림 기자

대한석탄공사(사장 유정배)가 도시재생사업이 진행될 강원 태백시 장성 탄탄마을 화광아파트 철거·이주 보상협의 완료를 앞두고 합의점을 못 찾은 주민들을 상대로 법적 소송에 들어간다.

지난 1년 여 간 석탄공사와 합의점을 찾지 못한 주민들은 각자의 집안사정과 불가피한 사유를 토대로 주거이전비를 받아야 한다고 주장하며 석탄공사에 맞대응할 것으로 알려졌다.

주민들이 승소하면 주거이전비를 받게 되고, 패소하면 주거이전비 뿐만 아니라 이사비용까지 받지 못할 뿐더러 거기에 소송비용까지 청구될 수 있는 상황이 생길 수도 있는 것으로 전해졌다.

1년이 지난 현재 화광아파트 181세대 중 2세대만이 아직까지 보상협의가 완료되지 않고 있다. 석탄공사는 실거주자로 입증되지 않은 2세대를 상대로 이번 주 중 명도소송 및 퇴거명령을 진행하겠다고 밝혔다.

석탄공사는 누적되는 상수도 누수비용, 관리비용, 건물 매각비용 이자 발생, 청소년 우범지대 노출 우려 등 여러 가지 사유를 들어 이 같은 소송 진행이 불가피하다고 밝혔다.

태백시는 토지보상법을 기준으로 가구당 주거이전비와 이사비용을 산정해 보상협의를 진행하고 있다. 이사비용을 포함한 주거이전비는 1인 기준으로 약 1000만원, 2인 약 1500만원, 3인 1800만원, 4인 2100만원, 5인 2300만원 등으로 산정됐다.

지난해 8월31일 도지재생 사업 계획 승인 고시를 기준으로, 고시 전 3개월 이상 거주한 것이 전기세와 수도세 등을 통해 입증된 자만이 실거주자로 인정돼 주거이전비용와 이사비용 등을 받을 수 있다. 하지만 실거주자로 인정되지 않는 주민들은 이사비용만 받을 수 있다.

지난해 11월 맺은 태백시-석탄공사의 도시재생사업 업무협약에 따라 시는 지난해 12월 석탄공사가 소유한 탄탄마을 화광아파트 토지비용 대금을 먼저 지불했고 아파트 건물 대금은 세입자 보상이 완료되면 지불할 것으로 알려졌다.

신축이 계획된 화광아파트는 2015~2016년 정밀 안전진단 결과 안전 최하위 등급인 E등급을 받아 ‘거주부적합’으로 판명돼 철거통보를 받은 건물이다.

2017년 12월 국토교통부 공모사업으로 선정된 ‘장성 탄탄마을’ 도시재생 뉴딜사업은 장성동 태백경찰서 인근 부지 9만5739㎡에 사업비 492억 원을 들여 화광아파트 재건축, 장성 문화플랫폼 조성, 청년창업지원주택 및 복합커뮤니티센터 조성, 작은영화관 조성, 장애물 없는 생활환경 조성 등을 진행하는 것이다.

국토교통부 산하 공기업인 LH공사가 38년 된 탄광사택 일대의 주거복지를 개선해 정주환경을 만드는 차원에서 189세대 신축아파트 건립을 위해 230억 원을 지원하기로 했다. 신축아파트 공사는 내년 하반기 착공될 예정이다.


rimrock@news1.kr",,,I,20221104,,
4878107122,3,,,,,,,,I,20221104,,
4878607123,1,,,,,,,,I,20221104,,
4880107124,1,,,,,,,,I,20221104,,
4884507125,1,,,,,,,,I,20221104,,
4888707126,1,,,,,,,,I,20221104,,
4888707127,1,,,,,,,,I,20221104,,
4888807128,1,20220321,,,,,,,I,20221104,,
4888807128,2,,,,,,,,I,20221104,,
4888807129,1,,,,,,,,I,20221104,,
4898607130,1,,,,,,,,I,20221104,,
4898707131,1,,,,,,,,I,20221104,,
4898707132,1,,,,,,,,I,20221104,,
4898807133,1,,,,,,,,I,20221104,,
4898807134,1,,,,,,,,I,20221104,,
4908107135,1,20220107,,,,,,,I,20221104,,
4908107135,2,,,,,,,,I,20221104,,
4908107136,1,,,,,,,,I,20221104,,
4908607137,1,,,,,,,,I,20221104,,
4908707138,1,,,,,,,,I,20221104,,
4908707139,1,,,,,,,,I,20221104,,
4908707140,1,,,,,,,,I,20221104,,
4908807141,1,,,,,,,,I,20221104,,
4918107142,1,20220321,,,,,,,I,20221104,,
4918107142,2,,,,,,,,I,20221104,,
4918107143,1,,,,,,,,I,20221104,,
4918607144,1,,,,,,,,I,20221104,,
4918807145,1,,,,,,,,I,20221104,,
4918807146,1,,,,,,,,I,20221104,,
4928107147,1,,,,,,,,I,20221104,,
4928707148,1,,,,,,,,I,20221104,,
4928707149,1,,,,,,,,I,20221104,,
4928707150,1,20220321,,,,,,,I,20221104,,
4928707150,2,,,,,,,,I,20221104,,
4938607151,1,,,,,,,,I,20221104,,
4938607152,1,,,,,,,,I,20221104,,
4938707153,1,,,,,,,,I,20221104,,
4948107154,1,,,,,,,,I,20221104,,
4948107155,1,,,,,,,,I,20221104,,
4948107156,1,,,,,,,,I,20221104,,
4948607157,1,,,,,,,,I,20221104,,
4948807158,1,20220321,,,,,,,I,20221104,,
4948807158,2,,,,,,,,I,20221104,,
4958607159,1,,,,,,,,I,20221104,,
4958707160,1,20220321,,,,,,,I,20221104,,
4958707160,2,,,,,,,,I,20221104,,
4968607161,1,20220321,,,,,,,I,20221104,,
4968607161,2,,,,,,,,I,20221104,,
4968607162,1,,,,,,,,I,20221104,,
4968807163,1,,,,,,,,I,20221104,,
4988107164,1,,,,,,,,I,20221104,,
4988507165,1,,,,,,,,I,20221104,,
4988707166,1,,,,,,,,I,20221104,,
4988807167,1,,,,,,,,I,20221104,,
4990507168,1,,,,,,,,I,20221104,,
4998607169,1,20220321,,,,,,,I,20221104,,
4998607169,2,,,,,,,,I,20221104,,
4998607170,1,,,,,,,,I,20221104,,
4998707171,1,,,,,,,,I,20221104,,
4998707172,1,,,,,,,,I,20221104,,
4998807173,1,,,,,,,,I,20221104,,
5010207174,1,,,,,,,,I,20221104,,
5010207175,1,,,,,,,,I,20221104,,
5012307176,1,,,,,,,,I,20221104,,
5012907177,1,,,,,,,,I,20221104,,
5018107178,1,,,,,,,,I,20221104,,
5018107179,1,,,,,,,,I,20221104,,
5018107180,1,,,,,,,,I,20221104,,
5018107181,1,,,,,,,,I,20221104,,
5018107182,1,,,,,,,,I,20221104,,
5018107183,1,,,,,,,,I,20221104,,
5018107184,1,,,,,,,,I,20221104,,
5018107185,1,,,,,,,,I,20221104,,
5018107186,1,,,,,,,,I,20221104,,
5018107187,1,,,,,,,,I,20221104,,
5018107188,1,20220321,,,,,,,I,20221104,,
5018107188,2,,,,,,,,I,20221104,,
5018107189,1,,,,,,,,I,20221104,,
5018107190,1,,,,,,,,I,20221104,,
5018107191,1,,,,,,,,I,20221104,,
5018507192,1,,,,,,,,I,20221104,,
5018607193,1,,,,,,,,I,20221104,,
5020107194,1,,,,,,,,I,20221104,,
5020207195,1,20220321,,,,,,,I,20221104,,
5020207195,2,,,,,,,,I,20221104,,
5020607196,1,,,,,,,,I,20221104,,
5020807197,1,20220321,,,,,,,I,20221104,,
5020807197,2,,,,,,,,I,20221104,,
5021107198,1,,,,,,,,I,20221104,,
5021407199,1,,,,,,,,I,20221104,,
5021407200,1,,,,,,,,I,20221104,,
5022007201,1,,,,,,,,I,20221104,,
5022107202,1,,,,,,,,I,20221104,,
5022707203,1,,,,,,,,I,20221104,,
5022707204,1,,,,,,,,I,20221104,,
5022807205,1,,,,,,,,I,20221104,,
5024007206,1,,,,,,,,I,20221104,,
5024507207,1,,,,,,,,I,20221104,,
5024507208,1,,,,,,,,I,20221104,,
5028107209,1,20220321,,,,,,,I,20221104,,
5028107209,2,,,,,,,,I,20221104,,
5028107210,1,,,,,,,,I,20221104,,
5028107211,1,,,,,,,,I,20221104,,
5028107212,1,,,,,,,,I,20221104,,
5028107213,1,20220321,,,,,,,I,20221104,,
5028107213,2,,,,,,,,I,20221104,,
5028107214,1,20220321,,,,,,,I,20221104,,
5028107214,2,,,,,,,,I,20221104,,
5028107215,1,,,,,,,,I,20221104,,
5028107216,1,,,,,,,,I,20221104,,
5028107217,1,,,,,,,,I,20221104,,
5028107218,1,,,,,,,,I,20221104,,
5028107219,1,20220321,,,,,,,I,20221104,,
5028107219,2,,,,,,,,I,20221104,,
5028107220,1,,,,,,,,I,20221104,,
5028107221,1,,,,,,,,I,20221104,,
5028107222,1,,,,,,,,I,20221104,,
5028107223,1,,,,,,,,I,20221104,,
5028107224,1,,,,,,,,I,20221104,,
5028107225,1,,,,,,,,I,20221104,,
5028107226,1,,,,,,,,I,20221104,,
5028107227,1,,,,,,,,I,20221104,,
5028107228,1,20220321,,,,,,,I,20221104,,
5028107228,2,,,,,,,,I,20221104,,
5028107229,1,20220321,,,,,,,I,20221104,,
5028107229,2,,,,,,,,I,20221104,,
5028107230,1,20220321,,,,,,,I,20221104,,
5028107230,2,,,,,,,,I,20221104,,
5028107231,1,,,,,,,,I,20221104,,
5028107232,1,,,,,,,,I,20221104,,
5028107233,1,,,,,,,,I,20221104,,
5028107234,1,,,,,,,,I,20221104,,
5028107235,1,20220321,,,,,,,I,20221104,,
5028107235,2,,,,,,,,I,20221104,,
5028107236,1,,,,,,,,I,20221104,,
5028107237,1,,,,,,,,I,20221104,,
5028107238,1,,,,,,,,I,20221104,,
5028107239,1,20220321,,,,,,,I,20221104,,
5028107239,2,,,,,,,,I,20221104,,
5028107240,1,,,,,,,,I,20221104,,
5028107241,1,,,,,,,,I,20221104,,
5028107242,1,,,,,,,,I,20221104,,
5028107243,1,,,,,,,,I,20221104,,
5028107244,1,,,,,,,,I,20221104,,
5028107245,1,,,,,,,,I,20221104,,
5028107246,1,,,,,,,,I,20221104,,
5028107247,1,,,,,,,,I,20221104,,
5028107248,1,,,,,,,,I,20221104,,
5028107249,1,,,,,,,,I,20221104,,
5028107250,1,20220321,,,,,,,I,20221104,,
5028107250,2,,,,,,,,I,20221104,,
5028107251,1,20220321,,,,,,,I,20221104,,
5028107251,2,,,,,,,,I,20221104,,
5028107252,1,20220321,,,,,,,I,20221104,,
5028107252,2,,,,,,,,I,20221104,,
5028107253,1,20220321,,,,,,,I,20221104,,
5028107253,2,,,,,,,,I,20221104,,
5028107254,1,,,,,,,,I,20221104,,
5028107255,1,,,,,,,,I,20221104,,
5028107256,1,,,,,,,,I,20221104,,
5028107257,1,,,,,,,,I,20221104,,
5028107258,1,,,,,,,,I,20221104,,
5028107259,1,20220321,,,,,,,I,20221104,,
5028107259,2,,,,,,,,I,20221104,,
5028107260,1,,,,,,,,I,20221104,,
5028107261,1,,,,,,,,I,20221104,,
5028107262,1,20220321,,,,,,,I,20221104,,
5028107262,2,,,,,,,,I,20221104,,
5028107263,1,,,,,,,,I,20221104,,
5028107264,1,,,,,,,,I,20221104,,
5028107265,1,20220321,,,,,,,I,20221104,,
5028107265,2,,,,,,,,I,20221104,,
5028107266,1,,,,,,,,I,20221104,,
5028107267,1,,,,,,,,I,20221104,,
5028107268,1,,,,,,,,I,20221104,,
5028107269,1,,,,,,,,I,20221104,,
5028107270,1,,,,,,,,I,20221104,,
5028107271,1,20220321,,,,,,,I,20221104,,
5028107271,2,,,,,,,,I,20221104,,
5028507272,1,,,,,,,,I,20221104,,
5028507273,1,,,,,,,,I,20221104,,
5028607274,1,,,,,,,,I,20221104,,
5028607275,1,,,,,,,,I,20221104,,
5028607276,1,,,,,,,,I,20221104,,
5028607277,1,,,,,,,,I,20221104,,
5028607278,1,,,,,,,,I,20221104,,
5028607279,1,,,,,,,,I,20221104,,
5028607280,1,,,,,,,,I,20221104,,
5028607281,1,,,,,,,,I,20221104,,
5028607282,1,,,,,,,,I,20221104,,
5028607283,1,,,,,,,,I,20221104,,
5028607284,1,,,,,,,,I,20221104,,
5028607285,1,,,,,,,,I,20221104,,
5028607286,1,,,,,,,,I,20221104,,
5028607287,1,20220321,,,,,,,I,20221104,,
5028607287,2,,,,,,,,I,20221104,,
5028607288,1,20220321,,,,,,,I,20221104,,
5028607288,2,,,,,,,,I,20221104,,
5028607289,1,20220321,,,,,,,I,20221104,,
5028607289,2,,,,,,,,I,20221104,,
5028607290,1,,,,,,,,I,20221104,,
5028607291,1,,,,,,,,I,20221104,,
5028607292,1,20220321,,,,,,,I,20221104,,
5028607292,2,,,,,,,,I,20221104,,
5028607293,1,,,,,,,,I,20221104,,
5028607294,1,20220321,,,,,,,I,20221104,,
5028607294,2,,,,,,,,I,20221104,,
5028607295,1,,,,,,,,I,20221104,,
5028607296,1,,,,,,,,I,20221104,,
5028607297,1,,,,,,,,I,20221104,,
5028607298,1,,,,,,,,I,20221104,,
5028607299,1,,,,,,,,I,20221104,,
5028607300,1,,,,,,,,I,20221104,,
5028607301,1,,,,,,,,I,20221104,,
5028607302,1,,,,,,,,I,20221104,,
5028607303,1,,,,,,,,I,20221104,,
5028607304,1,,,,,,,,I,20221104,,
5028607305,1,,,,,,,,I,20221104,,
5028607306,1,20220321,,,,,,,I,20221104,,
5028607306,2,,,,,,,,I,20221104,,
5028607307,1,,,,,,,,I,20221104,,
5028607308,1,,,,,,,,I,20221104,,
5028607309,1,,,,,,,,I,20221104,,
5028607310,1,,,,,,,,I,20221104,,
5028607311,1,,,,,,,,I,20221104,,
5028607312,1,,,,,,,,I,20221104,,
5028607313,1,,,,,,,,I,20221104,,
5028607314,1,,,,,,,,I,20221104,,
5028607315,1,,,,,,,,I,20221104,,
5028607316,1,,,,,,,,I,20221104,,
5028607317,1,,,,,,,,I,20221104,,
5028607318,1,,,,,,,,I,20221104,,
5028607319,1,,,,,,,,I,20221104,,
5028607320,1,,,,,,,,I,20221104,,
5028607321,1,,,,,,,,I,20221104,,
5029507322,1,,,,,,,,I,20221104,,
5030307323,1,,,,,,,,I,20221104,,
5030707324,1,,,,,,,,I,20221104,,
5031807325,1,,,,,,,,I,20221104,,
5031807326,1,,,,,,,,I,20221104,,
5032407327,1,,,,,,,,I,20221104,,
5032407328,1,,,,,,,,I,20221104,,
5033407329,1,,,,,,,,I,20221104,,
5034807330,1,,,,,,,,I,20221104,,
5038107331,1,,,,,,,,I,20221104,,
5038107332,1,,,,,,,,I,20221104,,
5038107333,1,,,,,,,,I,20221104,,
5038107334,1,,,,,,,,I,20221104,,
5038107335,1,,,,,,,,I,20221104,,
5038107336,1,,,,,,,,I,20221104,,
5038107337,1,,,,,,,,I,20221104,,
5038107338,1,,,,,,,,I,20221104,,
5038107339,1,,,,,,,,I,20221104,,
5038107340,1,,,,,,,,I,20221104,,
5038107341,1,,,,,,,,I,20221104,,
5038107342,1,,,,,,,,I,20221104,,
5038107343,1,,,,,,,,I,20221104,,
5038107344,1,,,,,,,,I,20221104,,
5038107345,1,,,,,,,,I,20221104,,
5038107346,1,,,,,,,,I,20221104,,
5038107347,1,20220321,,,,,,,I,20221104,,
5038107347,2,,,,,,,,I,20221104,,
5038107348,1,,,,,,,,I,20221104,,
5038107349,1,,,,,,,,I,20221104,,
5038107350,1,,,,,,,,I,20221104,,
5038107351,1,,,,,,,,I,20221104,,
5038107352,1,,,,,,,,I,20221104,,
5038107353,1,,,,,,,,I,20221104,,
5038107354,1,,,,,,,,I,20221104,,
5038107355,1,,,,,,,,I,20221104,,
5038107356,1,,,,,,,,I,20221104,,
5038107357,1,,,,,,,,I,20221104,,
5038107358,1,,,,,,,,I,20221104,,
5038107359,1,,,,,,,,I,20221104,,
5038107360,1,20220321,,,,,,,I,20221104,,
5038107360,2,,,,,,,,I,20221104,,
5038107361,1,,,,,,,,I,20221104,,
5038107362,1,,,,,,,,I,20221104,,
5038107363,1,,,,,,,,I,20221104,,
5038107364,1,,,,,,,,I,20221104,,
5038107365,1,,,,,,,,I,20221104,,
5038107366,1,,,,,,,,I,20221104,,
5038107367,1,,,,,,,,I,20221104,,
5038107368,1,,,,,,,,I,20221104,,
5038107369,1,20220321,,,,,,,I,20221104,,
5038107369,2,,,,,,,,I,20221104,,
5038107370,1,,,,,,,,I,20221104,,
5038107371,1,,,,,,,,I,20221104,,
5038107372,1,,,,,,,,I,20221104,,
5038107373,1,20220321,,,,,,,I,20221104,,
5038107373,2,,,,,,,,I,20221104,,
5038107374,1,20220321,,,,,,,I,20221104,,
5038107374,2,,,,,,,,I,20221104,,
5038107375,1,,,,,,,,I,20221104,,
5038107376,1,,,,,,,,I,20221104,,
5038107377,1,,,,,,,,I,20221104,,
5038107378,1,,,,,,,,I,20221104,,
5038107379,1,,,,,,,,I,20221104,,
5038107380,1,,,,,,,,I,20221104,,
5038107381,1,,,,,,,,I,20221104,,
5038107382,1,,,,,,,,I,20221104,,
5038107383,1,,,,,,,,I,20221104,,
5038507384,1,,,,,,,,I,20221104,,
5038507385,1,,,,,,,,I,20221104,,
5038507386,1,,,,,,,,I,20221104,,
5038507387,1,,,,,,,,I,20221104,,
5038607388,1,,,,,,,,I,20221104,,
5038607389,1,,,,,,,,I,20221104,,
5038607390,1,,,,,,,,I,20221104,,
5038607391,1,,,,,,,,I,20221104,,
5038607392,1,,,,,,,,I,20221104,,
5038607393,1,,,,,,,,I,20221104,,
5038607394,1,,,,,,,,I,20221104,,
5038607395,1,,,,,,,,I,20221104,,
5038607396,1,,,,,,,,I,20221104,,
5038607397,1,,,,,,,,I,20221104,,
5038707398,1,20220321,,,,,,,I,20221104,,
5038707398,2,,,,,,,,I,20221104,,
5040207399,1,,,,,,,,I,20221104,,
5040707400,1,,,,,,,,I,20221104,,
5040907401,1,,,,,,,,I,20221104,,
5041007402,1,,,,,,,,I,20221104,,
5041407403,1,,,,,,,,I,20221104,,
5041507404,1,,,,,,,,I,20221104,,
5041607405,1,,,,,,,,I,20221104,,
5041707406,1,20220321,,,,,,,I,20221104,,
5041707406,2,,,,,,,,I,20221104,,
5041807407,1,,,,,,,,I,20221104,,
5042807408,1,,,,,,,,I,20221104,,
5043107409,1,,,,,,,,I,20221104,,
5043207410,1,,,,,,,,I,20221104,,
5048107411,1,,,,,,,,I,20221104,,
5048107412,1,,,,,,,,I,20221104,,
5048107413,1,,,,,,,,I,20221104,,
5048107414,1,,,,,,,,I,20221104,,
5048107415,1,,,,,,,,I,20221104,,
5048107416,1,20220321,,,,,,,I,20221104,,
5048107416,2,,,,,,,,I,20221104,,
5048107417,1,,,,,,,,I,20221104,,
5048107418,1,,,,,,,,I,20221104,,
5048107419,1,,,,,,,,I,20221104,,
5048107420,1,,,,,,,,I,20221104,,
5048107421,1,,,,,,,,I,20221104,,
5048107422,1,,,,,,,,I,20221104,,
5048107423,1,,,,,,,,I,20221104,,
5048107424,1,,,,,,,,I,20221104,,
5048107425,1,,,,,,,,I,20221104,,
5048107426,1,,,,,,,,I,20221104,,
5048107427,1,,,,,,,,I,20221104,,
5048107428,1,,,,,,,,I,20221104,,
5048107429,1,,,,,,,,I,20221104,,
5048107430,1,,,,,,,,I,20221104,,
5048107431,1,,,,,,,,I,20221104,,
5048107432,1,,,,,,,,I,20221104,,
5048107433,1,,,,,,,,I,20221104,,
5048107434,1,,,,,,,,I,20221104,,
5048107435,1,,,,,,,,I,20221104,,
5048107436,1,,,,,,,,I,20221104,,
5048107437,1,,,,,,,,I,20221104,,
5048107438,1,,,,,,,,I,20221104,,
5048107439,1,,,,,,,,I,20221104,,
5048107440,1,,,,,,,,I,20221104,,
5048107441,1,20220321,,,,,,,I,20221104,,
5048107441,2,,,,,,,,I,20221104,,
5048107442,1,,,,,,,,I,20221104,,
5048107443,1,,,,,,,,I,20221104,,
5048107444,1,20220321,,,,,,,I,20221104,,
5048107444,2,,,,,,,,I,20221104,,
5048107445,1,,,,,,,,I,20221104,,
5048107446,1,,,,,,,,I,20221104,,
5048107447,1,20220321,,,,,,,I,20221104,,
5048107447,2,,,,,,,,I,20221104,,
5048107448,1,,,,,,,,I,20221104,,
5048107449,1,20220321,,,,,,,I,20221104,,
5048107449,2,,,,,,,,I,20221104,,
5048107450,1,,,,,,,,I,20221104,,
5048107451,1,20220321,,,,,,,I,20221104,,
5048107451,2,,,,,,,,I,20221104,,
